codigo_curso,periodo_academico,semestre_pensum,area_academica,tipo_curso_configurado,requiere_laboratorio,componente_practico,curso_obligatorio,curso_base,cantidad_cursos_dependientes,nivel_bloqueo_curricular,cohorte_ingreso,zona_ordinaria,cupo_ofertado_oferta,tasa_ocupacion_cupo,curso_abierto_periodo_siguiente,curso_abierto_siguiente_periodo,necesito_recuperacion,perdida_definitiva,riesgo_retraso_potencial,riesgo_retraso_potencial_amplio
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,54.0,45,0.6222222222222222,False,False,True,True,False,True
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,68.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,60.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,39.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,53.0,45,0.6222222222222222,False,False,True,True,False,True
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,52.0,45,0.6222222222222222,False,False,False,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,58.0,20,0.4,True,True,False,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2021,50.0,20,0.4,True,True,False,True,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2021,50.0,20,0.4,True,True,False,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,47.0,20,0.4,True,True,False,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,41.0,20,0.4,True,True,False,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,55.0,20,0.4,True,True,False,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,53.0,20,0.4,True,True,True,False,False,False
094,S2,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,38.0,20,0.4,True,True,True,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,62.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,40.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,50.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,52.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,68.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,48.0,30,0.8333333333333334,True,True,True,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,30,0.8333333333333334,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,30,0.8333333333333334,True,True,True,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,37.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,52.0,30,0.8333333333333334,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,51.0,30,0.8333333333333334,True,True,True,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,35.0,30,0.8333333333333334,True,True,True,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,49.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,36.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,56.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,44.0,30,0.8333333333333334,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,68.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,61.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,68.0,30,0.8333333333333334,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,37.0,30,0.8333333333333334,True,True,True,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,37.0,30,0.8333333333333334,True,True,True,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,62.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,59.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,48.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,56.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,64.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,54.0,20,0.6,True,True,True,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,32.0,20,0.6,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,40.0,20,0.6,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,54.0,20,0.6,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,59.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,43.0,20,0.6,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,47.0,20,0.6,True,True,True,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,52.0,20,0.4,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,66.0,20,0.4,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,56.0,20,0.4,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,50.0,20,0.4,True,True,True,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,37.0,20,0.4,True,True,False,False,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,48.0,20,0.4,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,35.0,20,0.4,True,True,False,True,False,False
146,S2,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,54.0,20,0.4,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,44.0,30,0.8,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,55.0,30,0.8,True,True,True,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,52.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,51.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,42.0,30,0.8,True,True,False,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,47.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,59.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,67.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,31.0,30,0.8,True,True,False,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,33.0,30,0.8,True,True,True,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,68.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,40.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,35.0,30,0.8,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,41.0,30,0.8,True,True,True,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,65.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,43.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,47.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,59.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,44.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,41.0,30,0.8,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,36.0,30,0.8,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,57.0,30,0.8,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,31.0,30,0.8,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,53.0,20,0.5,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,57.0,20,0.5,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,35.0,20,0.5,True,True,True,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,60.0,20,0.5,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,50.0,20,0.5,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,40.0,20,0.5,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,49.0,20,0.5,True,True,True,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,38.0,20,0.5,True,True,False,True,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,60.0,20,0.5,True,True,False,False,False,False
147,S2,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,20,0.5,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,33.0,20,0.75,True,True,True,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,44.0,20,0.75,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,59.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,65.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,20,0.75,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,61.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,20,0.75,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,58.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,40.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,52.0,20,0.75,True,True,True,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,20,0.75,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,36.0,20,0.75,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,49.0,30,0.7333333333333333,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,54.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,47.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,51.0,30,0.7333333333333333,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,56.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,30,0.7333333333333333,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,30,0.7333333333333333,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,30,0.7333333333333333,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,59.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,52.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,49.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,49.0,30,0.7333333333333333,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,30,0.7333333333333333,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,30,0.7333333333333333,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,30,0.7333333333333333,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,56.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,31.0,45,0.7777777777777778,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,40.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,56.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,45.0,45,0.7777777777777778,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,45,0.7777777777777778,True,True,True,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,45,0.7777777777777778,True,True,True,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,65.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,58.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,53.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,39.0,45,0.7777777777777778,True,True,False,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,45,0.7777777777777778,True,True,True,True,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,47.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,45,0.7777777777777778,True,True,True,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,51.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,59.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,45,0.7777777777777778,True,True,False,False,False,False
169,S2,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,31.0,45,0.7777777777777778,True,True,True,False,False,False
